config_id,mean_interarrival_normal,mean_interarrival_peak,scenario,metric,count,mean,std,min,max,ci95_low,ci95_high
arrival_normal_5_peak_2_5,5.0,2.5,two_employees,employee_2_utilization,10,0.6657043937152756,0.09549359603116243,0.4952656306867747,0.8134196480419426,0.6065168496932518,0.7248919377372993
arrival_normal_5_peak_2_5,5.0,2.5,two_employees,employee_3_utilization,10,0.0,0.0,0.0,0.0,0.0,0.0
arrival_normal_6_peak_2_0,6.0,2.0,extra_employee_peak,delayed_percentage,10,23.306764751354574,14.482241084282304,3.9473684210526314,56.38766519823788,14.330578731154846,32.282950771554304
arrival_normal_6_peak_2_0,6.0,2.0,extra_employee_peak,average_wait,10,3.3589720313759246,2.131198500817994,0.7953577060970444,8.187160807631242,2.038041515305792,4.679902547446057
arrival_normal_6_peak_2_0,6.0,2.0,extra_employee_peak,max_wait,10,17.924745289684815,7.945071916851884,7.157695759696196,29.97420487089451,13.000338697190807,22.849151882178823
arrival_normal_6_peak_2_0,6.0,2.0,extra_employee_peak,average_queue_length,10,1.039778417222299,0.7586889510425812,0.18317328988901627,2.815887126261049,0.5695381335261861,1.5100187009184118
arrival_normal_6_peak_2_0,6.0,2.0,extra_employee_peak,total_customers,10,195.2,21.534468494330973,152.0,227.0,181.85279814592835,208.54720185407163
arrival_normal_6_peak_2_0,6.0,2.0,extra_employee_peak,completed_customers,10,195.2,21.534468494330973,152.0,227.0,181.85279814592835,208.54720185407163
arrival_normal_6_peak_2_0,6.0,2.0,extra_employee_peak,delayed_customers,10,47.6,33.54333846765339,6.0,128.0,26.809623422789517,68.39037657721049
arrival_normal_6_peak_2_0,6.0,2.0,extra_employee_peak,employee_1_utilization,10,0.6855024959290544,0.06561844317785526,0.5664901526566057,0.7630385838278272,0.6448317634856079,0.726173228372501
arrival_normal_6_peak_2_0,6.0,2.0,extra_employee_peak,employee_2_utilization,10,0.5738036289661316,0.07803389891052621,0.4427271004025704,0.7059978144010486,0.5254377173350551,0.6221695405972081
arrival_normal_6_peak_2_0,6.0,2.0,extra_employee_peak,employee_3_utilization,10,0.28185679533825925,0.03562512528148813,0.21375779996347685,0.34246977836004944,0.2597761139258627,0.3039374767506558
arrival_normal_6_peak_2_0,6.0,2.0,two_employees,delayed_percentage,10,66.37332550740425,8.837792375961527,52.63157894736842,77.97356828193833,60.89560504184517,71.85104597296332
arrival_normal_6_peak_2_0,6.0,2.0,two_employees,average_wait,10,18.787639870650864,7.743480174918081,9.2797272553509,35.69698875257213,13.98818113430723,23.5870986069945
arrival_normal_6_peak_2_0,6.0,2.0,two_employees,max_wait,10,57.34263603274708,16.031855054485444,28.939401347873797,79.23627854736196,47.405989323135145,67.27928274235902
arrival_normal_6_peak_2_0,6.0,2.0,two_employees,average_queue_length,10,5.659786345567796,2.7329947743136795,2.137149307292934,11.727575568067214,3.9658586348146585,7.353714056320934
arrival_normal_6_peak_2_0,6.0,2.0,two_employees,total_customers,10,195.2,21.534468494330973,152.0,227.0,181.85279814592835,208.54720185407163
arrival_normal_6_peak_2_0,6.0,2.0,two_employees,completed_customers,10,195.2,21.534468494330973,152.0,227.0,181.85279814592835,208.54720185407163
arrival_normal_6_peak_2_0,6.0,2.0,two_employees,delayed_customers,10,130.7,28.33549011398956,80.0,177.0,113.13748127403133,148.26251872596865
arrival_normal_6_peak_2_0,6.0,2.0,two_employees,employee_1_utilization,10,0.8023576642810355,0.06512161261337411,0.6669233531713776,0.8821288062543212,0.7619948706117987,0.8427204579502723
arrival_normal_6_peak_2_0,6.0,2.0,two_employees,employee_2_utilization,10,0.7263384185818824,0.08474191122287468,0.556051699851275,0.8677355959825023,0.673814837844829,0.7788619993189358
arrival_normal_6_peak_2_0,6.0,2.0,two_employees,employee_3_utilization,10,0.0,0.0,0.0,0.0,0.0,0.0
arrival_normal_6_peak_2_5,6.0,2.5,extra_employee_peak,delayed_percentage,10,8.207693600357675,5.796744512320957,1.4492753623188406,19.696969696969695,4.6148341284465,11.800553072268851
arrival_normal_6_peak_2_5,6.0,2.5,extra_employee_peak,average_wait,10,1.3094403970791533,0.6421168887001465,0.6089492816578151,2.696379962891406,0.9114522261779067,1.7074285679803998
arrival_normal_6_peak_2_5,6.0,2.5,extra_employee_peak,max_wait,10,10.085666647552284,3.5395082295969966,5.461591302012778,15.917803484319279,7.891856718274688,12.279476576829879
arrival_normal_6_peak_2_5,6.0,2.5,extra_employee_peak,average_queue_length,10,0.3435095607584756,0.20373999933125864,0.12732575889208864,0.8056313179183784,0.2172302008783555,0.4697889206385957
arrival_normal_6_peak_2_5,6.0,2.5,extra_employee_peak,total_customers,10,167.5,16.008678202080826,138.0,198.0,157.57771845233611,177.42228154766389
arrival_normal_6_peak_2_5,6.0,2.5,extra_employee_peak,completed_customers,10,167.5,16.008678202080826,138.0,198.0,157.57771845233611,177.42228154766389
arrival_normal_6_peak_2_5,6.0,2.5,extra_employee_peak,delayed_customers,10,14.5,11.52051310585697,2.0,39.0,7.359511999247609,21.64048800075239
arrival_normal_6_peak_2_5,6.0,2.5,extra_employee_peak,employee_1_utilization,10,0.6289335366321052,0.04393860651436381,0.5357840584750304,0.6887852458018893,0.6017001061674421,0.6561669670967682
arrival_normal_6_peak_2_5,6.0,2.5,extra_employee_peak,employee_2_utilization,10,0.47646397386213735,0.060963724313693804,0.38036980810192633,0.6083095979219717,0.4386782660604772,0.5142496816637975
arrival_normal_6_peak_2_5,6.0,2.5,extra_employee_peak,employee_3_utilization,10,0.21596491172209906,0.03516471997400517,0.15692425741318672,0.2538647896093859,0.19416959247572388,0.23776023096847423
arrival_normal_6_peak_2_5,6.0,2.5,two_employees,delayed_percentage,10,45.548209304469864,12.814319929240535,23.270440251572328,57.07070707070707,37.605811526542254,53.490607082397474
arrival_normal_6_peak_2_5,6.0,2.5,two_employees,average_wait,10,8.268863626359147,3.737785293731426,2.6840094478885232,13.001101344742148,5.9521602995160805,10.585566953202214
arrival_normal_6_peak_2_5,6.0,2.5,two_employees,max_wait,10,33.02020769438632,11.193085225372146,14.850572426312283,47.02803804976543,26.082661596501527,39.95775379227112
arrival_normal_6_peak_2_5,6.0,2.5,two_employees,average_queue_length,10,2.149023708730014,1.1056266472774166,0.6506689570638845,3.7599039682565496,1.463749213084255,2.8342982043757727
arrival_normal_6_peak_2_5,6.0,2.5,two_employees,total_customers,10,167.5,16.008678202080826,138.0,198.0,157.57771845233611,177.42228154766389
arrival_normal_6_peak_2_5,6.0,2.5,two_employees,completed_customers,10,167.5,16.008678202080826,138.0,198.0,157.57771845233611,177.42228154766389
arrival_normal_6_peak_2_5,6.0,2.5,two_employees,delayed_customers,10,77.4,26.50031446354301,37.0,113.0,60.97493492656219,93.82506507343783
arrival_normal_6_peak_2_5,6.0,2.5,two_employees,employee_1_utilization,10,0.7196550723443703,0.05325547089405112,0.6106581458580718,0.7973794523793285,0.6866469895099293,0.7526631551788113
arrival_normal_6_peak_2_5,6.0,2.5,two_employees,employee_2_utilization,10,0.601707349871971,0.0721540971039188,0.48488735884073875,0.7535801809539183,0.5569857771571479,0.6464289225867942
arrival_normal_6_peak_2_5,6.0,2.5,two_employees,employee_3_utilization,10,0.0,0.0,0.0,0.0,0.0,0.0
